"","X","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"206",1,"BLG","2016-06-30",NA,NA,"Technology","Semiconductor Equipment & Materials",NA,106160,14.24,14.24,NA,-3.43,0,-0.240870786516854
"207",1,"BLT","2014-06-30",NA,NA,"Healthcare","Drug Manufacturers - Specialty & Generic",NA,10400,23.88,23.88,NA,-11.51,NA,NA
"208",1,"BLX","2016-06-30",NA,NA,NA,NA,NA,352780,77.26,57.42,22.16,18.3,-10.11,0.106005695055656
"209",1,"BLY","2015-12-31",NA,NA,"Energy","Oil & Gas Equipment & Services",NA,117710,697.42,-246.65,944.13,-446.59,0,-0.640345846118551
"210",1,"BMG","2015-06-30",NA,NA,NA,NA,NA,640,2.79,2.13,0.66,-0.92,0,-0.329749103942652
"211",1,"BMH","2016-06-30",NA,NA,NA,NA,NA,26850,3.31,3.1,0.21,-2.39,0,-0.722054380664653
"212",1,"BML","2015-06-30",NA,NA,NA,NA,NA,1710,7.51,7.51,NA,-0.73,0,-0.0972037283621838
"213",1,"BMN","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,22010,64.43,53.12,10.28,-4.14,NA,NA
"214",1,"BMP","2016-06-30",NA,NA,"Technology","Internet Content & Information",NA,13170,2.27,2.24,0.03,-4.65,0,-2.04845814977974
"215",1,"BMZ","2014-06-30",NA,NA,"Basic Materials","Silver",NA,880,18.76,13.6,3.63,-3.58,NA,NA
"216",1,"BNR","2015-06-30",NA,NA,NA,NA,NA,5740,2.58,2.58,0.04,-5.92,0,-2.29457364341085
"217",1,"BNV","2015-06-30",NA,NA,NA,NA,NA,0,0.74,0.41,0.33,-0.55,0,-0.743243243243243
"218",1,"BOA","2016-06-30",NA,NA,NA,NA,NA,6410,3.27,3.27,NA,-0.3,0,-0.091743119266055
"219",1,"BOL","2016-06-30",NA,NA,NA,NA,NA,61730,218.88,168.12,50.75,-30.22,0,-0.138066520467836
"220",1,"BOP","2015-12-31",NA,NA,"Consumer Cyclical","Home Improvement Stores",NA,0,3.85,3.85,NA,-0.16,0,-0.0415584415584416
"221",1,"BOQ","2015-08-31",NA,NA,NA,NA,NA,4154330,9483,3469,6014,318,-163,0.0163450384899293
"222",1,"BOT","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,5360,3.18,3.18,NA,-1.71,0,-0.537735849056604
"223",1,"BPA","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,326040,691.57,373.57,317.99,149.78,-4.9,0.209494338967856
"224",1,"BPF","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,41680,20.82,20.82,2.97,1.77,0,0.085014409221902
"225",1,"BPG","2016-06-30",NA,NA,NA,NA,NA,2230,-3.04,-5.6,2.57,-0.55,0,0.180921052631579
"226",1,"BPH","2016-06-30",NA,NA,NA,NA,NA,940,21.42,20.31,0.99,-0.51,0,-0.0238095238095238
"227",1,"BPT","2016-06-30",NA,NA,NA,NA,NA,1777000,1367.7,1074.5,293.2,-588.8,-5.2,-0.434305768808949
"228",1,"BRB","2016-06-30",NA,NA,"Basic Materials","Gold",NA,64720,6.07,6.07,0,-2.06,0,-0.339373970345964
"229",1,"BRC","2016-06-30",NA,NA,"Healthcare","Medical Care",NA,21260,31.32,23.82,7.5,-4.03,0,-0.128671775223499
"230",1,"BRD","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,800,0.28,-1.56,1.84,-1.29,0,-4.60714285714286
"231",1,"BRG","2016-06-30",NA,NA,"Technology","Consumer Electronics",NA,1121420,269.85,246.01,23.85,50.17,-35.78,0.0533259218084121
"232",1,"BRK","2015-12-31",NA,NA,NA,NA,NA,12100,1.86,1.86,NA,-2.24,0,-1.20430107526882
"233",1,"BRO","2015-06-30",NA,NA,"Communication Services","Telecom Services",NA,2210,0.71,0.34,0.37,0.36,0,0.507042253521127
"234",1,"BRU","2015-12-31",NA,NA,"Energy","Oil & Gas E&P",NA,66300,111.53,90.03,21.51,-40.42,0,-0.362413700349682
"235",1,"BSA","2016-06-30",NA,NA,"Consumer Cyclical","Broadcasting - Radio",NA,133220,41.81,41.5,2.99,-2.22,0,-0.0530973451327434
"236",1,"BSE","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,90040,501.98,221.52,281.87,-16.04,NA,NA
"237",1,"BSN","2016-06-30",NA,NA,NA,NA,NA,1270,0.37,0.37,NA,-0.53,0,-1.43243243243243
"238",1,"BSP","2015-06-30",NA,NA,NA,NA,NA,890,7.33,7.33,NA,-10.47,0,-1.42837653478854
"239",1,"BSR","2015-12-31",NA,NA,NA,NA,NA,26510,47.58,46.91,0.68,-1.34,0,-0.0281630937368642
"240",1,"BTC","2016-06-30",NA,NA,NA,NA,NA,11950,2.49,2.49,NA,-0.87,0,-0.349397590361446
"241",1,"BTI","2016-06-30",NA,NA,NA,NA,NA,75890,109.86,109.86,NA,8.86,0,0.0806480975787366
"242",1,"BTN","2013-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,0,5.4,3.6,1.24,-1.19,0,-0.22037037037037
"243",1,"BTT","2015-09-30",NA,NA,NA,NA,NA,2283150,793.71,761.87,32.16,126.42,-90.28,0.0455330032379584
"244",1,"BUD","2016-06-30",NA,NA,NA,NA,NA,72410,3.96,1.61,NA,-3.32,0,-0.838383838383838
"245",1,"BUG","2016-06-30",NA,NA,"Consumer Defensive","Packaged Foods",NA,15610,64.17,40.13,24.04,-6.63,0,-0.103319308087892
"246",1,"BUL","2014-06-30",NA,NA,NA,NA,NA,28520,70.21,70.21,NA,-5.36,0,-0.0763424013673266
"247",1,"BUY","2015-06-30",NA,NA,NA,NA,NA,7630,22.72,22.72,NA,-10.99,0,-0.483714788732394
"248",1,"BWP","2016-06-30",NA,NA,"Real Estate","REIT - Industrial",NA,2049200,2117.71,1645.37,472.33,310.5,-105.74,0.0966893483999225
"249",1,"BWR","2016-06-30",NA,NA,NA,NA,NA,116480,194.53,71.81,124,10.91,-5.59,0.0273479668945664
"250",1,"BWX","2016-06-30",NA,NA,NA,NA,NA,426220,97.81,90.76,7.04,12.02,0,0.12289131990594
"251",1,"BXN","2016-06-30",NA,NA,NA,NA,NA,4010,1.55,1.55,NA,0.22,0,0.141935483870968
"252",1,"BYI","2016-06-30",NA,NA,NA,NA,NA,74830,51.79,44.81,6.98,5.32,-6.14,-0.0158331724271095
"253",1,"BYL","2016-06-30",NA,NA,"Industrials","Engineering & Construction",NA,10180,55.15,6.41,48.74,-50.39,0,-0.913689936536718
"254",1,"CAA","2015-12-31",NA,NA,NA,NA,NA,144300,110.79,110.69,0.1,-2.51,0,-0.0226554743207871
"255",1,"CAB","2016-06-30",NA,NA,NA,NA,NA,441380,498.58,388.91,109.66,25.62,-24.09,0.00306871515102892
"256",1,"CAE","2015-06-30",NA,NA,"Basic Materials","Copper",NA,1510,3.32,2.91,0.42,-0.7,0,-0.210843373493976
"257",1,"CAF","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,71030,123.45,39.55,84.01,4.26,-1.84,0.0196030781692993
"258",1,"CAJ","2016-06-30",NA,NA,"Healthcare","Medical Care",NA,69020,187.84,84.64,103.2,-4.68,-3.09,-0.0413649914821124
"259",1,"CAQ","2015-12-31",NA,NA,"Consumer Defensive","Farm Products",NA,94970,67.53,62.08,5.45,-1.74,0,-0.025766326077299
"260",1,"CAS","2015-12-31",NA,NA,NA,NA,NA,25730,19.03,13.96,5.08,-10.15,0,-0.533368365738308
"261",1,"CAT","2016-06-30",NA,NA,NA,NA,NA,434730,11.94,11.94,NA,-5.87,0,-0.491624790619766
"262",1,"CBA","2016-06-30",NA,NA,"Financial Services","Banks - Global",NA,124192800,251692,60756,191486,9227,-5827,0.0135085739713618
"263",1,"CBQ","2016-06-30",NA,NA,NA,NA,NA,5890,14.95,11.33,3.62,-2.47,0,-0.165217391304348
"264",1,"CBS","2015-06-30",NA,NA,NA,NA,NA,80,-0.9,-0.9,NA,-7.59,0,8.43333333333333
"265",1,"CCJ","2016-06-30",NA,NA,NA,NA,NA,1320,2.24,2.24,NA,-0.75,0,-0.334821428571429
"266",1,"CCL","2015-12-31",NA,NA,"Consumer Defensive","Beverages - Soft Drinks",NA,7655090,4621.7,2409.8,2535.6,393.4,-320.7,0.0157301425882251
"267",1,"CCP","2016-06-30",NA,NA,"Industrials","Business Services",NA,871220,356.21,214.1,142.11,45.92,-16.6,0.0823109963223941
"268",1,"CCV","2016-06-30",NA,NA,"Consumer Cyclical","Specialty Retail",NA,149490,374.34,240.36,133.98,-11.08,-8.06,-0.0511299887802533
"269",1,"CCZ","2015-06-30",NA,NA,NA,NA,NA,1400,-0.14,-0.14,NA,-4.45,0,31.7857142857143
"270",1,"CDA","2016-06-30",NA,NA,NA,NA,NA,284190,165.93,138.92,26.94,15.5,-7.08,0.0507442897607425
"271",1,"CDB","2015-06-30",NA,NA,NA,NA,NA,290,0.2,0.01,NA,-8.99,0,-44.95
"272",1,"CDH","2015-12-31",NA,NA,NA,NA,NA,1170,2.57,2.42,0.31,0.03,0,0.0116731517509728
"273",1,"CDP","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,571200,767.33,554.83,212.57,49.38,-26.31,0.0300652913348885
"274",1,"CDY","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,27300,5.69,4.69,1,-3.5,0,-0.615114235500879
"275",1,"CFE","2015-06-30",NA,NA,NA,NA,NA,11290,29.68,29.76,NA,-178.91,-12.53,-6.45013477088949
"276",1,"CFU","2014-06-30",NA,NA,"Industrials","Diversified Industrials",NA,0,14.87,7.92,7.83,-21.43,NA,NA
"277",1,"CGF","2016-06-30",NA,NA,NA,NA,NA,11552940,14232.2,2684,11554.4,327.7,-177.9,0.0105254282542404
"278",1,"CGL","2016-06-30",NA,NA,NA,NA,NA,246120,60.99,64.56,1.58,8.23,-4.95,0.0537793080832923
"279",1,"CGM","2015-06-30",NA,NA,"Basic Materials","Gold",NA,8650,-1.73,-1.93,0.26,-4.36,0,2.52023121387283
"280",1,"CGO","2016-06-30",NA,NA,"Technology","Information Technology Services",NA,8180,7.01,6.11,0.91,-3.67,0,-0.523537803138374
"281",1,"CGR","2016-06-30",NA,NA,NA,NA,NA,23220,91.53,14.54,77,0.04,-0.47,-0.00469791325248552
"282",1,"CHF","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3530,-4.39,-6.19,1.79,-2.05,0,0.466970387243736
"283",1,"CHN","2016-06-30",NA,NA,NA,NA,NA,45230,61.47,61.47,NA,7.43,NA,NA
"284",1,"CHP","2015-12-31",NA,NA,NA,NA,NA,1010,1.32,0.4,0.92,-3.14,0,-2.37878787878788
"285",1,"CHR","2016-06-30",NA,NA,NA,NA,NA,25480,41.59,33.34,8.26,0.25,0,0.00601106035104592
"286",1,"CHZ","2015-06-30",NA,NA,"Basic Materials","Copper",NA,7740,7.84,7.84,NA,18.99,0,2.42219387755102
"287",1,"CIA","2015-03-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,53080,91.34,91.34,NA,-12.27,NA,NA
"288",1,"CII","2016-06-30",NA,NA,NA,NA,NA,280860,176.78,176.78,0.16,34.4,-10.4,0.13576196402308
"289",1,"CIK","2015-12-31",NA,NA,NA,NA,NA,10160,11.11,11.09,NA,2.38,0,0.214221422142214
"290",1,"CIM","2014-12-31",NA,NA,"Industrials","Engineering & Construction",NA,9847070,6466.2,3781.6,2995.3,676.5,-395.9,0.0433948841668986
"291",1,"CIW","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,29960,23.52,23.52,NA,1.07,-3.01,-0.0824829931972789
"292",1,"CIZ","2015-06-30",NA,NA,NA,NA,NA,1830,0.94,0.53,NA,-0.59,0,-0.627659574468085
"293",1,"CL1","2016-06-30",NA,NA,NA,NA,NA,452710,18.79,18.79,NA,5.21,-4.01,0.0638637573177222
"294",1,"CL8","2016-06-30",NA,NA,"Industrials","Rental & Leasing Services",NA,6260,2.34,2.34,NA,-1.93,0,-0.824786324786325
"295",1,"CLA","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,0,7.67,7.67,0,0.64,0,0.0834419817470665
"296",1,"CLH","2016-06-30",NA,NA,"Industrials","Business Services",NA,162960,298.51,180.31,122.68,18.56,-11.4,0.023985796120733
"297",1,"CLV","2015-07-31",NA,NA,NA,NA,NA,82590,29.39,29.39,NA,0.1,-0.83,-0.0248383804014971
"298",1,"CLX","2016-06-30",NA,NA,NA,NA,NA,53790,136.87,80.37,60.02,20.3,-5.04,0.111492657266019
"299",1,"CLY","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,2680,1.23,1.23,NA,-0.96,0,-0.780487804878049
"300",1,"CM8","2016-06-30",NA,NA,NA,NA,NA,23460,39.02,21.31,17.71,0.88,-0.23,0.0166581240389544
"301",1,"CMA","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,261440,281.98,260.14,141.09,44.79,-20.18,0.0872756933115824
"302",1,"CMC","2016-06-30",NA,NA,NA,NA,NA,1950,11.23,11.41,NA,-2.14,0,-0.190560997328584
"303",1,"CMI","2016-06-30",NA,NA,"Technology","Electronic Components",NA,36550,50.32,50.32,NA,3.45,-3.14,0.00616057233704293
"304",1,"CMP","2016-06-30",NA,NA,NA,NA,NA,101300,17.17,14.6,2.58,3.27,0,0.190448456610367
"305",1,"CMT","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,3770,4.1,4.1,NA,-0.86,0,-0.209756097560976
"306",1,"CMW","2016-06-30",NA,NA,NA,NA,NA,1712310,2748.2,1500.2,1248,329.6,-130.9,0.0723018703151154
"307",1,"CMY","2016-06-30",NA,NA,NA,NA,NA,1850,3.52,3.52,NA,-3.74,0,-1.0625
"308",1,"CND","2016-06-30",NA,NA,NA,NA,NA,13440,20.59,20.59,0.22,-3.86,0,-0.187469645458961
"309",1,"CNJ","2015-06-30",NA,NA,NA,NA,NA,4240,13.49,13.29,0.2,-0.43,0,-0.0318754633061527
"310",1,"CNL","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,0,9.68,9.68,NA,-22.41,0,-2.3150826446281
"311",1,"CNW","2016-06-30",NA,NA,NA,NA,NA,17360,2.69,2.69,NA,-7.44,0,-2.76579925650558
"312",1,"COE","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,109950,94.61,91.55,3.06,-34.84,0,-0.368248599513794
"313",1,"COI","2015-06-30",NA,NA,NA,NA,NA,35330,44.28,32.72,11.56,-18.57,0,-0.419376693766938
"314",1,"COK","2015-06-30",NA,NA,NA,NA,NA,26020,410.34,309.01,69.33,-14.54,0,-0.035434030316323
"315",1,"COM","2015-12-31",NA,NA,"Technology","Software - Application",NA,9280,5.79,5.79,NA,-3.79,0,-0.654576856649395
"316",1,"COO","2016-06-30",NA,NA,"Technology","Health Information Services",NA,18680,19.91,19.91,NA,0.03,0,0.00150678051230537
"317",1,"COY","2015-06-30",NA,NA,"Basic Materials","Copper",NA,4070,11.98,10.86,1.12,-0.8,0,-0.0667779632721202
"318",1,"CPU","2016-06-30",NA,NA,"Technology","Information Technology Services",NA,5763390,3984.01,1493.04,2509.16,211.87,-169.48,0.0106400335340524
"319",1,"CQC","2015-06-30",NA,NA,"Basic Materials","Coal",NA,12030,67.71,64.15,3.56,-3.68,0,-0.0543494313986117
"320",1,"CR8","2016-06-30",NA,NA,NA,NA,NA,5180,2.59,2.58,0.01,1.06,0,0.409266409266409
"321",1,"CRB","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,25900,2.54,2.54,NA,-1.86,0,-0.732283464566929
"322",1,"CRM","2015-12-31",NA,NA,NA,NA,NA,1690,5.69,5.69,4,-7.24,0,-1.27240773286467
"323",1,"CSD","2015-06-30",NA,NA,NA,NA,NA,6690,11.35,11.35,NA,-1.61,0,-0.141850220264317
"324",1,"CSE","2016-06-30",NA,NA,"Basic Materials","Copper",NA,37400,48.91,48.91,NA,0.17,0,0.00347577182580249
"325",1,"CSL","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,48995050,7656.48,3457.04,4232.83,1673.04,-779.69,0.11667894384887
"326",1,"CSS","2016-06-30",NA,NA,"Consumer Defensive","Food Distribution",NA,40900,45.88,42.92,3.13,-8.98,0,-0.195727986050567
"327",1,"CTE","2016-06-30",NA,NA,NA,NA,NA,9370,3.38,3.38,NA,0.3,-0.49,-0.0562130177514793
"328",1,"CTM","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,6620,3.87,3.87,NA,-3.7,0,-0.956072351421189
"329",1,"CTR","2015-06-30",NA,NA,NA,NA,NA,3380,10.95,12.65,2.54,-14.89,0,-1.35981735159817
"330",1,"CTX","2015-12-31",NA,NA,"Energy","Oil & Gas Refining & Marketing",NA,9163800,3469.86,2787.81,695.36,521.51,-262.7,0.0745880237243001
"331",1,"CUE","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,45380,43.21,42.59,NA,-86.83,0,-2.00948854431844
"332",1,"CUL","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3750,5.89,5.89,NA,-1.41,0,-0.239388794567063
"333",1,"CUP","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,88880,85.11,62.76,25.62,13.39,-9.6,0.0445306074491834
"334",1,"CUV","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,276250,17.8,17.83,NA,-3.15,0,-0.176966292134831
"335",1,"CUX","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,1610,5.08,5.08,NA,-2.67,0,-0.525590551181102
"336",1,"CVC","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,191250,225.95,213.52,24.74,13.8,-10.55,0.0143837132108874
"337",1,"CVN","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,107610,135.51,135.51,NA,-5.37,0,-0.0396280717290237
"338",1,"CVO","2016-06-30",NA,NA,"Financial Services","Insurance - Diversified",NA,455640,262.42,198.64,63.85,18.68,-19.69,-0.00384879201280391
"339",1,"CVR","2013-12-31",NA,NA,NA,NA,NA,890,16.09,12.34,2.93,-9.83,0,-0.610938471100062
"340",1,"CVS","2015-06-30",NA,NA,NA,NA,NA,3260,0.33,-0.5,0.82,-0.23,0,-0.696969696969697
"341",1,"CVT","2016-06-30",NA,NA,"Technology","Software - Application",NA,62990,8.55,8.55,NA,-14.12,0,-1.65146198830409
"342",1,"CVV","2016-06-30",NA,NA,NA,NA,NA,3740,3.86,3.77,0.08,-0.89,0,-0.230569948186529
"343",1,"CVW","2016-06-30",NA,NA,NA,NA,NA,569840,411.76,411.76,NA,23.62,-0.04,0.0572663687585001
"344",1,"CWC","2014-06-30",NA,NA,NA,NA,NA,34450,1.37,1.37,NA,-0.3,0,-0.218978102189781
"345",1,"CWE","2016-06-30",NA,NA,"Utilities","Utilities - Independent Power Producers",NA,49050,99.37,95.95,3.42,-6.35,0,-0.06390258629365
"346",1,"CWH","2014-06-30",NA,NA,"Basic Materials","Building Materials",NA,0,-4.21,-8.55,4.34,-2.16,0,0.513064133016627
"347",1,"CWN","2016-06-30",NA,NA,"Consumer Cyclical","Resorts & Casinos",NA,9680360,7345.71,5152.18,2283.39,948.82,-378.77,0.0776031180103761
"348",1,"CWP","2016-06-30",NA,NA,"Real Estate","Real Estate - General",NA,379470,420.76,307.19,113.57,43.6,-22.08,0.0511455461545774
"349",1,"CXM","2015-06-30",NA,NA,NA,NA,NA,19510,39.22,39.22,NA,-14.82,0,-0.377868434472208
"350",1,"CXU","2016-06-30",NA,NA,NA,NA,NA,16070,13.02,13.02,NA,-3.98,0,-0.30568356374808
"351",1,"CXX","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,32180,21.57,26.2,NA,-3.94,0,-0.18266110338433
"352",1,"CYB","2015-09-30",NA,NA,"Financial Services","Banks - Regional - Europe",NA,3842610,3443,3443,24538,-225,-18,-0.0705779843160035
"353",1,"CYC","2015-12-31",NA,NA,"Healthcare","Medical Devices",NA,67400,13.3,13.1,0.2,4.79,-0.28,0.339097744360902
"354",1,"CYG","2016-06-30",NA,NA,NA,NA,NA,34430,96.23,98.26,NA,-2.87,-2.61,-0.0569468980567391
"355",1,"CYO","2015-06-30",NA,NA,NA,NA,NA,0,-2.8,-11.87,9.08,2.21,0,-0.789285714285714
"356",1,"CYP","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,45820,1.64,1.64,NA,-0.92,0,-0.560975609756098
"357",1,"CYU","2015-12-31",NA,NA,"Basic Materials","Copper",NA,1890,4.35,4.35,NA,-9.11,0,-2.09425287356322
"358",1,"CYY","2015-06-30",NA,NA,"Basic Materials","Gold",NA,3080,1.84,1.84,NA,-0.63,NA,NA
"359",1,"CZA","2015-06-30",NA,NA,"Basic Materials","Coal",NA,65080,273.98,274.56,0,-6.71,NA,NA
"360",1,"CZI","2015-06-30",NA,NA,"Basic Materials","Gold",NA,5540,12.77,12.77,NA,-5.22,0,-0.408770555990603
"361",1,"CZR","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,13060,12.08,12.08,NA,-5.36,0,-0.443708609271523
"362",1,"CZZ","2016-06-30",NA,NA,"Consumer Defensive","Packaged Foods",NA,158450,73.31,55.76,18.32,9.48,-3.22,0.0853908061655981
"363",1,"D13","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,25350,2.27,2.27,NA,-6.76,0,-2.97797356828194
"364",1,"DAF","2015-06-30",NA,NA,"Basic Materials","Coal",NA,2610,0.83,0.83,NA,-1.73,0,-2.08433734939759
"365",1,"DAU","2015-06-30",NA,NA,NA,NA,NA,2350,2.94,2.94,NA,-1.9,0,-0.64625850340136
"366",1,"DCG","2016-06-30",NA,NA,"Industrials","Engineering & Construction",NA,158670,253.05,244.05,9.37,-58.24,-17.62,-0.299782651649872
"367",1,"DDR","2015-12-31",NA,NA,NA,NA,NA,331880,161.83,71.83,90,20.5,-14,0.0401656058827164
"368",1,"DDT","2016-06-30",NA,NA,"Consumer Cyclical","Auto Parts",NA,12150,6.43,6.43,NA,-3.26,0,-0.506998444790047
"369",1,"DFM","2015-12-31",NA,NA,NA,NA,NA,358960,343.43,343.43,NA,80.96,0,0.235739451998952
"370",1,"DGH","2016-06-30",NA,NA,"Real Estate","Real Estate Services",NA,30260,47.14,30.55,16.59,5.07,-1.55,0.0746711921934663
"371",1,"DGO","2015-06-30",NA,NA,"Basic Materials","Gold",NA,1330,1.22,1.22,NA,-0.98,0,-0.80327868852459
"372",1,"DGX","2015-06-30",NA,NA,"Industrials","Engineering & Construction",NA,3310,70.86,5.34,65.71,-10.85,0,-0.153118825853796
"373",1,"DIG","2015-06-30",NA,NA,NA,NA,NA,28340,18.85,12.14,6.71,-7.58,0,-0.402122015915119
"374",1,"DKO","2015-06-30",NA,NA,"Basic Materials","Gold",NA,3770,2.68,2.68,NA,-0.21,0,-0.0783582089552239
"375",1,"DLC","2016-06-30",NA,NA,NA,NA,NA,2870,9.38,9.38,NA,-0.17,0,-0.0181236673773987
"376",1,"DLX","2015-09-30",NA,NA,"Basic Materials","Building Materials",NA,2514200,746.44,351.25,396.21,112.77,-61.83,0.068243931193398
"377",1,"DMA","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,25820,3.26,3.26,0,-0.77,0,-0.236196319018405
"378",1,"DME","2016-06-30",NA,NA,NA,NA,NA,89920,28.56,27.12,1.44,-1.39,0,-0.0486694677871148
"379",1,"DMG","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3690,4.3,4.3,NA,-0.59,0,-0.137209302325581
"380",1,"DNA","2016-06-30",NA,NA,NA,NA,NA,394770,631.76,478.05,154.85,77.21,0,0.122214131948841
"381",1,"DNK","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,61920,24.26,24.26,NA,-6.79,0,-0.279884583676834
"382",1,"DOW","2016-06-30",NA,NA,NA,NA,NA,2195700,2722.4,2088.5,662,180.6,-113.1,0.0247942991478108
"383",1,"DRA","2015-12-31",NA,NA,"Basic Materials","Gold",NA,23540,26.84,26.84,NA,2.56,0,0.0953800298062593
"384",1,"DRK","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,670,6.3,6.3,NA,-4.96,0,-0.787301587301587
"385",1,"DRO","2015-09-30",NA,NA,NA,NA,NA,47250,7.43,7.29,0.14,0,0,0
"386",1,"DRX","2015-12-31",NA,NA,NA,NA,NA,10580,12.91,11.92,0.98,-3.88,0,-0.300542215336948
"387",1,"DSB","2016-06-30",NA,NA,NA,NA,NA,11030,23.57,18.28,5.39,1.17,0,0.0496393720831566
"388",1,"DTI","2016-06-30",NA,NA,NA,NA,NA,43060,15.18,14.69,0.49,0.03,0,0.00197628458498024
"389",1,"DTL","2016-06-30",NA,NA,"Technology","Information Technology Services",NA,224800,39.84,40.63,0.49,13.83,-10.32,0.0881024096385542
"390",1,"DTR","2015-06-30",NA,NA,"Basic Materials","Gold",NA,810,3.5,3.35,0.15,-4.51,0,-1.28857142857143
"391",1,"DTX","2016-06-30",NA,NA,"Technology","Internet Content & Information",NA,7390,8.29,8.27,0.02,-2.15,0,-0.25934861278649
"392",1,"DUB","2016-06-30",NA,NA,NA,NA,NA,29960,10.89,10.89,NA,-9.3,0,-0.853994490358127
"393",1,"DUE","2016-06-30",NA,NA,"Utilities","Utilities - Regulated Gas",NA,5607280,9365.52,3411.32,6062.17,195.83,-379.67,-0.0196294492991313
"394",1,"DVI","2016-06-30",NA,NA,"Consumer Cyclical","Department Stores",NA,9250,3.62,3.64,NA,-2.3,0,-0.635359116022099
"395",1,"DVL","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,75060,8.59,8.59,NA,-5.24,0,-0.610011641443539
"396",1,"DVN","2015-12-31",NA,NA,NA,NA,NA,76190,262.14,212.81,49.33,-36.02,0,-0.137407492179751
"397",1,"DWS","2016-06-30",NA,NA,NA,NA,NA,158860,89.2,65.2,24,16.79,-11.21,0.0625560538116592
"398",1,"DXF","2015-06-30",NA,NA,NA,NA,NA,385250,188.7,171.67,17.03,0,0,0
"399",1,"DXS","2016-06-30",NA,NA,"Real Estate","REIT - Diversified",NA,8795240,11283.1,7596.3,3686.8,1259.8,-430.5,0.0734993042692168
"400",1,"DYE","2016-06-30",NA,NA,NA,NA,NA,69640,8.45,8.45,0.04,-11.29,0,-1.33609467455621
"401",1,"DYL","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,7700,50.94,50.94,NA,-1.76,0,-0.0345504515115823
"402",1,"E88","2015-12-31",NA,NA,NA,NA,NA,20920,15.16,15.16,NA,-79.76,0,-5.26121372031662
"403",1,"EAL","2016-06-30",NA,NA,NA,NA,NA,13690,124.56,28.76,95.8,-19.86,0,-0.159441233140655
"404",1,"EAS","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,38480,19.25,19.25,NA,-0.34,0,-0.0176623376623377
"405",1,"EAX","2016-06-30",NA,NA,NA,NA,NA,38930,15.98,12.01,3.97,-0.45,-1,-0.090738423028786
"406",1,"EBG","2016-06-30",NA,NA,"Consumer Cyclical","Lodging",NA,29420,40.67,31.94,8.73,1.98,-0.2,0.0437669043521023
"407",1,"ECG","2015-12-31",NA,NA,"Technology","Information Technology Services",NA,128400,42.05,42.05,0.05,-9.34,0,-0.222116527942925
"408",1,"EEG","2015-12-31",NA,NA,NA,NA,NA,4820,80.94,25.58,55.42,-36.95,0,-0.456510995799358
"409",1,"EER","2015-06-30",NA,NA,NA,NA,NA,6420,73.01,52.23,20.78,-2.35,0,-0.0321873715929325
