"","ticker","date","variable","value"
"52","1AD","29 February 2016","Period †","High"
"53","1AD","29 February 2016","Period †","Open"
"54","1AD","29 February 2016","","1 year"
"55","1AD","29 February 2016","","LSE
				
			
		
				
					GKP
				
			
		
				Gulf Keyst..
			
		

	
				
					LSE
				
			
		
				
					QPP
				
			
		
				Quindell
			
		

	
				
					FTSE
				
			
		
				
					UKX
				
			
		
				FTSE 100
			
		

	
				
					LSE
				
			
		
				
					IOF
				
			
		
				Iofina
			
		

	
				
					FX
				
			
		
				
					GBPUSD
				
			
		
				UK Sterlin..
			
		
			

						
						Stocks you've viewed will appear in this box, letting you easily return to quotes you've seen previously.Register now to create your own custom streaming stock watchlist."
"56","1AD","29 February 2016","1AD Growth Ratios (-)",NA
"57","1AD","29 February 2016","CFO growth","-"
"58","1AD","29 February 2016","Diluted continuous EPS growth","-"
"59","1AD","29 February 2016","Diluted EPS growth","-"
"60","1AD","29 February 2016","Dividend growth","-"
"61","1AD","29 February 2016","Equity per share growth","-"
"62","1AD","29 February 2016","FCF growth","-"
"63","1AD","29 February 2016","Net income cont growth","-"
"64","1AD","29 February 2016","Net income growth","-"
"65","1AD","29 February 2016","Operating income growth","-"
"66","1AD","29 February 2016","Operating revenue growth","-"
"67","1AD","29 February 2016","Revenue growth","-"
"68","1AD","29 February 2016","1AD Efficency Ratios (28 February 2016)",NA
"69","1AD","29 February 2016","Assets turnover","-"
"70","1AD","29 February 2016","Capital expenditure sales ratio","-"
"71","1AD","29 February 2016","Cash conversion cycle","-"
"72","1AD","29 February 2016","Days in inventory","-"
"73","1AD","29 February 2016","Days in payment","-"
"74","1AD","29 February 2016","Days in sales","-"
"75","1AD","29 February 2016","FCF net income ratio","-"
"76","1AD","29 February 2016","FCF sales ratio","-"
"77","1AD","29 February 2016","Fixed assets turnover","-"
"78","1AD","29 February 2016","Inventory turnover","-"
"79","1AD","29 February 2016","Payable turnover","-"
"80","1AD","29 February 2016","Receivable turnover","-"
"81","1AD","29 February 2016","ROA","0.00"
"82","1AD","29 February 2016","ROE","0.00"
"83","1AD","29 February 2016","ROIC","0.00"
"84","1AD","29 February 2016","1AD Financial Health Ratios (28 February 2016)",NA
"85","1AD","29 February 2016","Current ratio","94.01"
"86","1AD","29 February 2016","Debt equity ratio","-"
"87","1AD","29 February 2016","Debt total capital ratio","-"
"88","1AD","29 February 2016","Financial leverage","1.01"
"89","1AD","29 February 2016","Quick ratio","94.01"
"90","1AD","29 February 2016","Total debt to equity","-"
"91","1AD","29 February 2016","1AD Avearge Growth Ratios Over 5 Years (-)",NA
"92","1AD","29 February 2016","Avg gross margin","-"
"93","1AD","29 February 2016","Avg net profit","-"
"94","1AD","29 February 2016","Avg post tax margin","-"
"95","1AD","29 February 2016","Avg pre tax marginr","-"
"96","1AD","29 February 2016","Avg ret assets","-"
"97","1AD","29 February 2016","Avg ret commonr","-"
"98","1AD","29 February 2016","Avg ret invested capital","-"
"99","1AD","29 February 2016","Growth ann capital spending","-"
"100","1AD","29 February 2016","Growth ann gross profit","-"
"101","1AD","29 February 2016","1AD Profitability Ratios (-)",NA
"102","1AD","29 February 2016","EBIT margin","-"
"103","1AD","29 February 2016","EBITDA margin","-"
"104","1AD","29 February 2016","EBT margin","-"
"105","1AD","29 February 2016","Gross margin","-"
"106","1AD","29 February 2016","Inc per employee tot ops","-"
"107","1AD","29 February 2016","Interest coverage","-"
"108","1AD","29 February 2016","Net margin","-"
"109","1AD","29 February 2016","Normalized net profit margin","-"
"110","1AD","29 February 2016","Operating margin","-"
"111","1AD","29 February 2016","Sales per employee","-"
"112","1AD","29 February 2016","Tax rate","-"
"113","1AD","29 February 2016","1AD Valuation Ratios (-)",NA
"114","1AD","29 February 2016","Book value per share","-"
"115","1AD","29 February 2016","Cash return","-"
"116","1AD","29 February 2016","CF per share","-"
"117","1AD","29 February 2016","Div payout 5 year","-"
"118","1AD","29 February 2016","Div payout tot ops","-"
"119","1AD","29 February 2016","Div rate","-"
"120","1AD","29 February 2016","Dividend yield","-"
"121","1AD","29 February 2016","Growth ann sales per share 5 ye...","-"
"122","1AD","29 February 2016","Payout ratio","-"
"123","1AD","29 February 2016","Price to book","-"
"124","1AD","29 February 2016","Price to cash flow","-"
"125","1AD","29 February 2016","Price to EPS","-"
"126","1AD","29 February 2016","Price to free cash flow","-"
"127","1AD","29 February 2016","Price to sales","-"
"128","1AD","29 February 2016","Ratio PE 5 year high","-"
"129","1AD","29 February 2016","Ratio PE 5 year low","-"
"130","1AD","29 February 2016","Sales per share","-"
"131","1AD","29 February 2016","Sustainable growth rate","-"
"132","1AD","29 February 2016","FTSE",NA
"133","1AD","29 February 2016","FTSE 100",NA
"134","1AD","29 February 2016","FX",NA
"135","1AD","29 February 2016","GBPUSD",NA
"136","1AD","29 February 2016","GKP",NA
"137","1AD","29 February 2016","Gulf Keyst..",NA
"138","1AD","29 February 2016","IOF",NA
"139","1AD","29 February 2016","Iofina",NA
"140","1AD","29 February 2016","LSE",NA
"141","1AD","29 February 2016","LSE",NA
"142","1AD","29 February 2016","LSE",NA
"143","1AD","29 February 2016","LSE
				
			
		
				
					GKP
				
			
		
				Gulf Keyst..","LSE
				
			
		
				
					QPP
				
			
		
				Quindell"
"144","1AD","29 February 2016","QPP",NA
"145","1AD","29 February 2016","Quindell",NA
"146","1AD","29 February 2016","UK Sterlin..",NA
"147","1AD","29 February 2016","UKX",NA
